index,start_hex,end_hex,size,entropy,first_u32_hex,first_u16_hex,header8_hex,sha1_16,zlib_header_hits
115,0x1B230,0x1B7F0,1472,7.5549,0x00000002,0x0002,02000000ffff0000,cbb6d055f1e8d9d4,0
116,0x1B7F0,0x1BED0,1760,7.6899,0x00000002,0x0002,02000000ffff0000,45b1531957173aaa,0
117,0x1BED0,0x1C6D0,2048,7.6649,0x00000002,0x0002,02000000ffff0000,2c19f57eb6461998,0
118,0x1C6D0,0x1CB30,1120,7.5252,0x00000002,0x0002,02000000ffff0000,6a94a5b997b76e00,0
119,0x1CB30,0x1CF50,1056,7.4068,0x00000002,0x0002,02000000ffff0000,a22d5c1e372e6f0d,0
120,0x1CF50,0x1CFF0,160,4.5072,0x00000002,0x0002,02000000ffff0000,c258a9070d02c327,0
121,0x1CFF0,0x1D090,160,3.7939,0x00000002,0x0002,02000000ffff0000,8e11a7297d386c97,0
122,0x1D090,0x1D130,160,3.9392,0x00000002,0x0002,02000000ffff0000,986fc92102202458,0
123,0x1D130,0x1D1D0,160,4.7019,0x00000002,0x0002,02000000ffff0000,6c287798264cafb8,0
124,0x1D1D0,0x1D310,320,6.3310,0x00000002,0x0002,02000000ffff0000,1ae1e75bb9c74ff7,0
125,0x1D310,0x1D710,1024,7.4490,0x00000002,0x0002,02000000ffff0000,c3c11439e47e90e6,0
126,0x1D710,0x1DBF0,1248,7.5685,0x00000002,0x0002,02000000ffff0000,f80c3e590046a85d,0
127,0x1DBF0,0x1E150,1376,7.5617,0x00000002,0x0002,02000000ffff0000,6a4e8315c674b25e,0
128,0x1E150,0x1E5F0,1184,7.4223,0x00000002,0x0002,02000000ffff0000,d18b193a37b0dadb,0
129,0x1E5F0,0x1ED10,1824,7.6282,0x00000002,0x0002,02000000ffff0000,3b4b786b2c6e0f04,0
130,0x1ED10,0x1EE90,384,5.9587,0x00000002,0x0002,02000000ffff0000,41212056c687d661,0
131,0x1EE90,0x1EF30,160,3.8111,0x00000002,0x0002,02000000ffff0000,9e9449fb652a079d,0
132,0x1EF30,0x1EFD0,160,3.7939,0x00000002,0x0002,02000000ffff0000,bfc9d76e36a1519a,0
133,0x1EFD0,0x1F070,160,3.8111,0x00000002,0x0002,02000000ffff0000,4ae935e81dfc542b,0
134,0x1F070,0x1F110,160,4.5543,0x00000002,0x0002,02000000ffff0000,bb819abbc5bd718d,0
135,0x1F110,0x1F1B0,160,4.5335,0x00000002,0x0002,02000000ffff0000,577dff3e7a209aa1,0
136,0x1F1B0,0x1F270,192,4.7637,0x00000002,0x0002,02000000ffff0000,5dfdd65bf6f790c7,0
137,0x1F270,0x1F4F0,640,7.0441,0x00000002,0x0002,02000000ffff0000,503394053ba1e944,0
138,0x1F4F0,0x1F970,1152,7.4843,0x00000002,0x0002,02000000ffff0000,985dd8b7aea28573,0
139,0x1F970,0x1FEF0,1408,7.5838,0x00000002,0x0002,02000000ffff0000,e9e61de3c8dca9aa,0
140,0x1FEF0,0x1FF0C,28,1.7820,0x00000002,0x0002,02000000ffff0000,68b613b57497d942,0
